cui,umls_name,msigdb_name
C3158959,interleukin-13-mediated signaling pathway,ST_IL_13_PATHWAY
C1515678,p38 MAPK Signaling Pathway BioCarta,ST_P38_MAPK_PATHWAY
C0037080,Signal Pathways,WNT_SIGNALING
C1517615,JAK-STAT Pathway Deregulation,ST_JAK_STAT_PATHWAY
C3156085,adrenergic receptor signaling pathway,ST_ADRENERGIC
C1155451,integrin-mediated signaling pathway,ST_INTEGRIN_SIGNALING_PATHWAY
C1514955,Stat3 Signaling Pathway,ST_STAT3_PATHWAY
C3546404,Fas-FasL signaling pathway,SA_FAS_SIGNALING
C2755983,termination of T cell signal transduction,ST_T_CELL_SIGNAL_TRANSDUCTION
C2610474,type I interferon signaling pathway,ST_TYPE_I_INTERFERON_PATHWAY
C1325924,B Cell Receptor Signaling Pathway,SIG_BCR_SIGNALING_PATHWAY
C3824245,extrinsic apoptotic signaling pathway via B cell antigen receptor,ST_B_CELL_ANTIGEN_RECEPTOR
C3158958,interleukin-4-mediated signaling pathway,ST_INTERLEUKIN_4_PATHWAY
C3178960,Wnt beta-Catenin Signaling Pathway,ST_WNT_BETA_CATENIN_PATHWAY
C3821688,fibroblast growth factor receptor apoptotic signaling pathway,SA_PROGRAMMED_CELL_DEATH
C3546404,Fas-FasL signaling pathway,ST_FAS_SIGNALING_PATHWAY
C1518829,PTEN-Dependent Cell Cycle Arrest and Apoptosis Pathway,SA_PTEN_PATHWAY
C1519656,Trka Receptor Signaling Pathway,SA_TRKA_RECEPTOR
C2984383,Endothelin Pathway,PID_ENDOTHELIN_PATHWAY
C3271849,ERBB4-ERBB4 signaling pathway,PID_ERBB4_PATHWAY
C2984353,Aurora B Signaling Pathway,PID_AURORA_B_PATHWAY
C2984427,Insulin Pathway,PID_INSULIN_PATHWAY
C1155452,Notch Signaling Pathway,PID_NOTCH_PATHWAY
C2984441,Noncanonical Wnt Signaling Pathway,PID_WNT_NONCANONICAL_PATHWAY
C1325933,regulation of T cell receptor signaling pathway,PID_TCR_PATHWAY
C2984421,IL27-Mediated Signaling Pathway,PID_IL27_PATHWAY
C1709808,RB-E2F Pathway Deregulation,PID_E2F_PATHWAY
C2755995,CD40 signaling pathway,PID_CD40_PATHWAY
C1155393,Hepatocyte Growth Factor Receptor Signaling Pathway,PID_MET_PATHWAY
C2984479,PTPN1 Signaling Pathway,PID_PTP1B_PATHWAY
C3548666,adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process,PID_AR_PATHWAY
C2984348,Arf6 Trafficking Pathway,PID_ARF6_TRAFFICKING_PATHWAY
C1514810,Reelin Signaling Pathway BioCarta,PID_REELIN_PATHWAY
C2984438,Nectin Adhesion Pathway,PID_NECTIN_PATHWAY
C2984463,Regulation of p38-alpha and p38-beta Pathway,PID_P38_ALPHA_BETA_PATHWAY
C1155491,regulation of Wnt signaling pathway,PID_WNT_SIGNALING_PATHWAY
C2984493,TRAIL Signaling Pathway,PID_TRAIL_PATHWAY
C3271239,Cdc42 signaling pathway,PID_CDC42_PATHWAY
C2984482,Proto-Oncogene Tyrosine-Protein Kinase Receptor Ret Signaling Pathway,PID_RET_PATHWAY
C1510698,ATM Signaling Pathway,PID_ATM_PATHWAY
C2984346,Arf6 Pathway,PID_ARF6_PATHWAY
C2984433,LKB1 Signaling Pathway,PID_LKB1_PATHWAY
C2262808,Canonical Wnt Signaling Pathway,PID_WNT_CANONICAL_PATHWAY
C2984344,Angiopoietin-1 Receptor Signaling Pathway,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY
C3546404,Fas-FasL signaling pathway,PID_FAS_PATHWAY
C1522722,Circadian Rhythm Pathway 2,PID_CIRCADIAN_PATHWAY
C2984465,Telomerase Regulation Pathway,PID_TELOMERASE_PATHWAY
C3271680,netrin-activated signaling pathway,PID_NETRIN_PATHWAY
C2984419,IL1-Mediated Signaling Pathway,PID_IL1_PATHWAY
C2984498,Cone Cell Visual Signal Transduction Pathway,PID_CONE_PATHWAY
C2984347,Arf6 Signaling Pathway,PID_ARF6_DOWNSTREAM_PATHWAY
C1511460,CXCR4 Signaling Pathway,PID_CXCR4_PATHWAY
C2984416,IGF1 Pathway,PID_IGF1_PATHWAY
C2984492,TNF Receptor Family Signaling Pathway,PID_TNF_PATHWAY
C2984452,PLK1 Signaling Pathway,PID_PLK1_PATHWAY
C2984458,Ras Signaling in the CD4+ TCR Pathway,PID_TCR_RAS_PATHWAY
C1512597,IL5 Signaling Pathway,PID_IL5_PATHWAY
C2984404,FOXO Transcription Factor Family Signaling Pathway,PID_FOXO_PATHWAY
C3271719,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway,PID_VEGF_VEGFR_PATHWAY
C1518146,MYC Pathway Deregulation,PID_MYC_PATHWAY
C2984486,RANBP2-Mediated Sumoylation Transcription Regulation Pathway,PID_RANBP2_PATHWAY
C2984423,IL2/PI3K Signaling Pathway,PID_IL2_PI3K_PATHWAY
C1516396,Ceramide Signaling Pathway BioCarta,PID_CERAMIDE_PATHWAY
C1155399,Nerve Growth Factor Receptor Signaling Pathway,PID_P75_NTR_PATHWAY
C1517693,LIS1 Pathway,PID_LIS1_PATHWAY
C2984490,Syndecan-4-Mediated Signaling Pathway,PID_SYNDECAN_4_PATHWAY
C2984395,ERBB2/ERBB3 Signaling Pathway,PID_ERBB2_ERBB3_PATHWAY
C2984403,FOXM1 Transcription Factor Signaling Pathway,PID_FOXM1_PATHWAY
C1155364,BMP Receptor Signaling Pathway,PID_BMP_PATHWAY
C1512595,IL3 Signaling Pathway,PID_IL3_PATHWAY
C2984431,JNK Signaling in the CD4+ TCR Pathway,PID_TCR_JNK_PATHWAY
C2984420,IL23-Mediated Signaling Pathway,PID_IL23_PATHWAY
C1512300,HIV-I Nef in Apoptosis Pathway,PID_HIV_NEF_PATHWAY
C2984487,Syndecan-1-Mediated Signaling Pathway,PID_SYNDECAN_1_PATHWAY
C2266215,rhodopsin mediated signaling pathway,PID_RHODOPSIN_PATHWAY
C1522927,retinoic acid receptor signaling pathway,PID_RETINOIC_ACID_PATHWAY
C2984484,p38-gamma and p38-delta Signaling Pathway,PID_P38_GAMMA_DELTA_PATHWAY
C1516311,Caspase Cascade Pathway,PID_CASPASE_PATHWAY
C2984372,CXCR3-Mediated Signaling Pathway,PID_CXCR3_PATHWAY
C2984496,VEGFR1 Signaling Pathway,PID_VEGFR1_PATHWAY
C2984480,Mast/Stem Cell Growth Factor Receptor Signaling Pathway,PID_KIT_PATHWAY
C1512125,Erythropoietin Signaling Pathway,PID_EPO_PATHWAY
C2984424,IL2/STAT5 Signaling Pathway,PID_IL2_STAT5_PATHWAY
C2984361,Calcium Signaling in the CD4+ TCR Pathway,PID_TCR_CALCIUM_PATHWAY
C2984488,Syndecan-2-Mediated Signaling Pathway,PID_SYNDECAN_2_PATHWAY
C2984351,Aurora Kinase Signaling Pathway,PID_AURORA_A_PATHWAY
C2984428,Insulin-Mediated Glucose Transport Pathway,PID_INSULIN_GLUCOSE_PATHWAY
C2984489,Syndecan-3-Mediated Signaling Pathway,PID_SYNDECAN_3_PATHWAY
C1516117,BARD1 Pathway,PID_BARD1_PATHWAY
C2984374,p53 Pathway for Transcriptional Regulation,PID_P53_REGULATION_PATHWAY
C1510921,Anthrax Toxin Pathway,PID_ANTHRAX_PATHWAY
C1514638,RAS-RAF Pathway Deregulation,PID_RAS_PATHWAY
C2984495,NTRK1/MAPK Signaling Pathway,PID_MAPK_TRK_PATHWAY
C2984340,Alpha-Synuclein Signaling Pathway,PID_ALPHA_SYNUCLEIN_PATHWAY
C1155389,fibroblast growth factor receptor signaling pathway,PID_FGF_PATHWAY
C1514677,Rac1 Cell Motility Signaling Pathway,PID_RAC1_PATHWAY
C2984418,IL12/STAT4 Signaling Pathway,PID_IL12_STAT4_PATHWAY
C1514567,Protein Translation Pathway,REACTOME_TRANSLATION
C1157116,pyrimidine nucleobase catabolic process,REACTOME_PYRIMIDINE_CATABOLISM
C1720827,"Apoptosis, Extrinsic Pathway",REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS
C2984269,Base Excision Repair Pathway,REACTOME_BASE_EXCISION_REPAIR
C1155491,regulation of Wnt signaling pathway,REACTOME_SIGNALING_BY_WNT
C1157302,androgen biosynthetic process,REACTOME_ANDROGEN_BIOSYNTHESIS
C1660172,regulation of neurotrophin TRK receptor signaling pathway,REACTOME_SIGNALLING_BY_NGF
C3271703,insulin receptor recycling,REACTOME_INSULIN_RECEPTOR_RECYCLING
C0011756,Developmental Biology,REACTOME_DEVELOPMENTAL_BIOLOGY
C3269560,regulation of nodal signaling pathway,REACTOME_SIGNALING_BY_NODAL
C2610544,growth hormone receptor signaling pathway,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING
C0007582,Cell Communication,REACTOME_CELL_CELL_COMMUNICATION
C2984284,Oocyte Meiosis Pathway,REACTOME_MEIOSIS
C1155391,negative regulation of fibroblast growth factor receptor signaling pathway,REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING
C3269898,regulation of Kit signaling pathway,REACTOME_REGULATION_OF_KIT_SIGNALING
C1420854,TOM1 gene,REACTOME_MEMBRANE_TRAFFICKING
C1516690,Cofactors and Vitamins Metabolism Pathway,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
C3271822,interleukin-7-mediated signaling pathway,REACTOME_IL_7_SIGNALING
C0007586,Cell Cycle,REACTOME_CELL_CYCLE
C3271849,ERBB4-ERBB4 signaling pathway,REACTOME_SIGNALING_BY_ERBB4
C1156859,sulfur amino acid metabolic process,REACTOME_SULFUR_AMINO_ACID_METABOLISM
C1512128,ERBB2 Signaling Pathway,REACTOME_SIGNALING_BY_ERBB2
C0057256,Defensins,REACTOME_DEFENSINS
C0887942,beta-Defensins,REACTOME_BETA_DEFENSINS
C1159375,SRP-dependent cotranslational membrane targeting,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
C1158412,glycosphingolipid metabolic process,REACTOME_GLYCOSPHINGOLIPID_METABOLISM
C1517052,Extracellular Matrix Degradation,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX
C1156076,protein targeting to mitochondrion,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT
C2752245,regulation of hippo signaling,REACTOME_SIGNALING_BY_HIPPO
C1155252,"regulation of complement activation, alternative pathway",REACTOME_REGULATION_OF_COMPLEMENT_CASCADE
C1160609,extracellular matrix organization,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
C1157337,triglyceride biosynthetic process,REACTOME_TRIGLYCERIDE_BIOSYNTHESIS
C3271714,insulin receptor signaling pathway via phosphatidylinositol 3-kinase,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE
C1155364,BMP Receptor Signaling Pathway,REACTOME_SIGNALING_BY_BMP
C2246343,collagen biosynthetic process,REACTOME_COLLAGEN_FORMATION
C1158419,Phospholipid Metabolism,REACTOME_PHOSPHOLIPID_METABOLISM
C1371468,Cholesterol Synthesis Alteration [PE],REACTOME_SYNTHESIS_OF_PE
C1516498,Glycosaminoglycan Biosynthesis Pathway - Chondroitin Sulfate,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS
C1156920,hyaluronan metabolic process,REACTOME_HYALURONAN_METABOLISM
C1156904,Glycosaminoglycan Biosynthesis Pathway - Keratan Sulfate,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS
C1156912,keratan sulfate catabolic process,REACTOME_KERATAN_SULFATE_DEGRADATION
C1156914,glycosaminoglycan metabolic process,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM
C1327412,"antigen presentation, exogenous antigen via MHC class II",REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION
C1157378,glycerophospholipid biosynthetic process,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS
C3545190,downregulation of EGFR family signaling pathway,REACTOME_EGFR_DOWNREGULATION
C1325933,regulation of T cell receptor signaling pathway,REACTOME_TCR_SIGNALING
C2984344,Angiopoietin-1 Receptor Signaling Pathway,REACTOME_TIE2_SIGNALING
C2752586,fatty-acyl-CoA biosynthetic process,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS
C1511135,Biodegradation of Xenobiotics Pathway,REACTOME_XENOBIOTICS
C1514823,Regulation of Apoptosis Pathway,REACTOME_REGULATION_OF_APOPTOSIS
C3548453,telomeric RNA transcription from Pol II promoter,REACTOME_RNA_POL_II_TRANSCRIPTION
C4277653,Non-Neuronal Cholinergic System,REACTOME_NEURONAL_SYSTEM
C3157209,regulation of type B pancreatic cell development,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
C1512233,Glycolysis Pathway,REACTOME_GLYCOLYSIS
C1448474,"Peptide Chain Elongation, Translational",REACTOME_PEPTIDE_CHAIN_ELONGATION
C3156337,"blood coagulation, common pathway",REACTOME_COMMON_PATHWAY
C0599176,7-methylguanosine mRNA capping,REACTOME_MRNA_CAPPING
C3271118,mitochondrial fatty acid beta-oxidation multienzyme complex,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
C1516087,Attenuation of GPCR Signaling Pathway,REACTOME_SIGNALING_BY_GPCR
C3822245,intracellular signal transduction pathway involved in mitotic cell cycle G2/M transition decatenation checkpoint,REACTOME_CELL_CYCLE_MITOTIC
C1512230,Glycolysis/Gluconeogenesis Pathway,REACTOME_GLUCONEOGENESIS
C3159085,opioid receptor signaling pathway,REACTOME_OPIOID_SIGNALLING
C2610798,mitochondrial alanyl-tRNA aminoacylation,REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION
C3548807,cytosolic valyl-tRNA aminoacylation,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION
C1155417,adenylate cyclase-activating G-protein coupled receptor signaling pathway,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY
C1155874,Cell Cycle Checkpoints,REACTOME_CELL_CYCLE_CHECKPOINTS
C0017963,"Glycoprotein Hormones, alpha Subunit",REACTOME_GLYCOPROTEIN_HORMONES
C0597194,peptide hormone biosynthesis,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS
C2249475,activation of G-protein coupled receptor protein signaling pathway,REACTOME_G_PROTEIN_ACTIVATION
C1327001,Transfer RNA Aminoacylation,REACTOME_TRNA_AMINOACYLATION
C0301818,Steroid hormone,REACTOME_STEROID_HORMONES
C0079395,G1 Phase,REACTOME_G1_PHASE
C3550277,Fibroblasts show hypersensitivity to UV irradiation due to defect in transcription-coupled nucleotide excision repair (TC-NER),REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER
C1749524,mRNA processing,REACTOME_MRNA_PROCESSING
C1155400,platelet-derived growth factor receptor signaling pathway,REACTOME_SIGNALING_BY_PDGF
C0162847,protein folding,REACTOME_PROTEIN_FOLDING
C1156026,post-chaperonin tubulin folding pathway,REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY
C1155930,negative regulation of striated muscle contraction,REACTOME_STRIATED_MUSCLE_CONTRACTION
C0597108,Nucleotide Metabolism,REACTOME_METABOLISM_OF_NUCLEOTIDES
C0597299,protein metabolism,REACTOME_METABOLISM_OF_PROTEINS
C1155476,signal transduction downstream of smoothened,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION
C2984279,Cardiac Muscle Contraction Pathway,REACTOME_MUSCLE_CONTRACTION
C0034838,serotonin receptor,REACTOME_SEROTONIN_RECEPTORS
C3158377,mRNA splicing via endonucleolytic cleavage and ligation involved in unfolded protein response,REACTOME_MRNA_SPLICING
C1157644,purine ribonucleoside monophosphate biosynthetic process,REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS
C1517344,G1 to S Transition Pathway,REACTOME_G1_S_TRANSITION
C1511399,CARM1 Transcription Regulation Pathway,REACTOME_TRANSCRIPTION
C2984260,Nucleotide Excision Repair Pathway,REACTOME_NUCLEOTIDE_EXCISION_REPAIR
C2984268,Axon Guidance,REACTOME_AXON_GUIDANCE
C2936401,"Receptors, Purinergic P2Y",REACTOME_P2Y_RECEPTORS
C1154418,negative regulation of insulin secretion,REACTOME_REGULATION_OF_INSULIN_SECRETION
C3158377,mRNA splicing via endonucleolytic cleavage and ligation involved in unfolded protein response,REACTOME_UNFOLDED_PROTEIN_RESPONSE
C2355587,Opsins,REACTOME_OPSINS
C1623057,mRNA 3'-end processing,REACTOME_MRNA_3_END_PROCESSING
C2246182,Rac GTPase activation,REACTOME_ACTIVATION_OF_RAC
C1158681,purine salvage,REACTOME_PURINE_SALVAGE
C1158438,sphingolipid metabolic process,REACTOME_SPHINGOLIPID_METABOLISM
C1659156,cell-cell junction organization,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION
C1156697,branched-chain amino acid catabolic process,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
C0598312,DNA Replication,REACTOME_SYNTHESIS_OF_DNA
C2259870,mRNA deadenylation,REACTOME_DEADENYLATION_OF_MRNA
C0887812,Branched DNA Signal Amplification Assay,REACTOME_SIGNAL_AMPLIFICATION
C1608304,zinc transporter,REACTOME_ZINC_TRANSPORTERS
C1158537,Double Strand Break Repair,REACTOME_DOUBLE_STRAND_BREAK_REPAIR
C2265839,Vascular Smooth Muscle Contraction Pathway,REACTOME_SMOOTH_MUSCLE_CONTRACTION
C1158723,mRNA metabolic process,REACTOME_METABOLISM_OF_MRNA
C1158008,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY
C1659156,cell-cell junction organization,REACTOME_CELL_JUNCTION_ORGANIZATION
C1158861,Pyruvate Metabolism Pathway,REACTOME_PYRUVATE_METABOLISM
C1157109,purine nucleobase catabolic process,REACTOME_PURINE_CATABOLISM
C2984428,Insulin-Mediated Glucose Transport Pathway,REACTOME_GLUCOSE_TRANSPORT
C0683143,RNA metabolic process,REACTOME_METABOLISM_OF_RNA
C1155863,regulation of mitotic cell cycle,REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE
C1519341,Skeletal Myogenesis Pathway,REACTOME_MYOGENESIS
C1511689,DNA Repair Pathway,REACTOME_DNA_REPAIR
C0033666,Post-Translational Protein Processing,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
C1167124,MCM complex,REACTOME_CHROMOSOME_MAINTENANCE
C0598783,Lipid Metabolism,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS
C2244393,respiratory electron transport chain process,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
C1623028,protein N-linked glycosylation via asparagine,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION
C1817265,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX
C2984419,IL1-Mediated Signaling Pathway,REACTOME_IL1_SIGNALING
C2936272,Circadian Clocks,REACTOME_CIRCADIAN_CLOCK
C2984415,Interferon-Gamma Signaling Pathway,REACTOME_INTERFERON_GAMMA_SIGNALING
C4228140,Impaired antiviral response to alpha- and beta-interferon signaling,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
C0085139,Kinesin,REACTOME_KINESINS
C1512834,Interferon Signaling Modulation Pathway,REACTOME_INTERFERON_SIGNALING
C4236758,calcium ion transmembrane transport via low voltage-gated calcium channel,REACTOME_ION_CHANNEL_TRANSPORT
C1155792,Meiotic Recombination,REACTOME_MEIOTIC_RECOMBINATION
C1512594,IL2 Signaling Pathway,REACTOME_IL_2_SIGNALING
C1512598,IL6 Signaling Pathway,REACTOME_IL_6_SIGNALING
C1155452,Notch Signaling Pathway,REACTOME_SIGNALING_BY_NOTCH
C0427580,Intrinsic coagulation pathway finding,REACTOME_INTRINSIC_PATHWAY
C1156436,ethanol oxidation,REACTOME_ETHANOL_OXIDATION
C2984261,DNA Replication Pathway,REACTOME_DNA_REPLICATION
C0302820,Carbohydrate Metabolism,REACTOME_METABOLISM_OF_CARBOHYDRATES
C1155395,insulin receptor signaling pathway,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR
C0920640,Purine Metabolism Pathway,REACTOME_PURINE_METABOLISM
C0162638,Apoptosis,REACTOME_APOPTOSIS
C0019116,Hemostatic function,REACTOME_HEMOSTASIS
C1512298,HIV-1 Infection Pathway,REACTOME_HIV_INFECTION
C1819424,DNA duplex unwinding,REACTOME_UNWINDING_OF_DNA
C1880989,Glucuronidation Pathway,REACTOME_GLUCURONIDATION
C1155731,mitotic prometaphase,REACTOME_MITOTIC_PROMETAPHASE
C1158917,lipoprotein metabolism,REACTOME_LIPOPROTEIN_METABOLISM
C0020962,Immune system,REACTOME_IMMUNE_SYSTEM
C0086474,"Integration, Provirus",REACTOME_INTEGRATION_OF_PROVIRUS
C1152039,glutathione S-transferase activity,REACTOME_GLUTATHIONE_CONJUGATION
C0009546,"Complement Pathway, Alternative",REACTOME_COMPLEMENT_CASCADE
C0596620,glucose metabolism,REACTOME_GLUCOSE_METABOLISM
C0814023,Voltage-Gated Potassium Channel,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS
C3156614,NLRP3 inflammasome complex,REACTOME_THE_NLRP3_INFLAMMASOME
C0949654,"Potassium Channels, Tandem Pore Domain",REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS
C2936529,Inflammasomes,REACTOME_INFLAMMASOMES
C0032824,Potassium Channel,REACTOME_POTASSIUM_CHANNELS
C0214230,inward rectifier potassium channel,REACTOME_INWARDLY_RECTIFYING_K_CHANNELS
C0002716,Amyloid,REACTOME_AMYLOIDS
C1155299,Telomere Maintenance,REACTOME_TELOMERE_MAINTENANCE
C1659770,G2 DNA damage checkpoint,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
C0080129,S Phase,REACTOME_S_PHASE
C1156673,tryptophan catabolic process,REACTOME_TRYPTOPHAN_CATABOLISM
C1818648,DNA strand elongation,REACTOME_DNA_STRAND_ELONGATION
C0599474,cholesterol biosynthesis,REACTOME_CHOLESTEROL_BIOSYNTHESIS
C3516367,Urine porphyrins (metabolism substance) analysis,REACTOME_METABOLISM_OF_PORPHYRINS
C1155389,fibroblast growth factor receptor signaling pathway,REACTOME_SIGNALING_BY_FGFR
C2984290,Gap Junction Assembly Pathway,REACTOME_GAP_JUNCTION_ASSEMBLY
C0920641,pyrimidine metabolism,REACTOME_PYRIMIDINE_METABOLISM
C1720828,"Apoptosis, Intrinsic Pathway",REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS
C3271714,insulin receptor signaling pathway via phosphatidylinositol 3-kinase,REACTOME_PI3K_CASCADE
C3269145,execution phase of apoptosis,REACTOME_APOPTOTIC_EXECUTION_PHASE
C0009325,Collagen,NABA_COLLAGENS
C2984142,Function of SLRP in Bone Pathway,NABA_PROTEOGLYCANS
C0004799,Basement membrane,NABA_BASEMENT_MEMBRANES
C1149866,"3',5'-cyclic-nucleotide phosphodiesterase activity",GO_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
C2261607,protein serine/threonine/tyrosine kinase activity,GO_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY
C1149722,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES
C1148825,3'-5' exonuclease activity,GO_5_3_EXONUCLEASE_ACTIVITY
C1621498,polyubiquitin binding,GO_POLYUBIQUITIN_BINDING
C1153684,vitamin or cofactor transporter activity,GO_COFACTOR_TRANSPORTER_ACTIVITY
C1149162,beta-catenin binding,GO_BETA_CATENIN_BINDING
C1152103,"1,2-diacylglycerol 3-beta-galactosyltransferase activity",GO_UDP_GALACTOSYLTRANSFERASE_ACTIVITY
C1523044,mitogen-activated protein kinase binding,GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING
C1153558,phosphate ion transmembrane transporter activity,GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C1150095,peptidase activity,GO_PEPTIDASE_ACTIVITY
C1149306,immunoglobulin binding,GO_IMMUNOGLOBULIN_BINDING
C2247824,protein kinase A regulatory subunit binding,GO_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING
C1152628,signal transducer activity,GO_SIGNAL_TRANSDUCER_ACTIVITY
C2755984,MHC protein complex binding,GO_MHC_PROTEIN_COMPLEX_BINDING
C1523704,ionotropic glutamate receptor binding,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING
C3888074,ubiquitin-like protein transferase activity,GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY
C1150637,transmembrane receptor protein kinase activity,GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY
C2611163,R-SMAD binding,GO_SMAD_BINDING
C0649046,syntaxin binding protein 1,GO_SYNTAXIN_1_BINDING
C3271530,long-chain fatty acid binding,GO_LONG_CHAIN_FATTY_ACID_BINDING
C1152073,acetylgalactosaminyltransferase activity,GO_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY
C1151636,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR
C2755964,active ion transmembrane transporter activity,GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
C1149169,cytokine binding,GO_CYTOKINE_BINDING
C1148660,neurotransmitter binding,GO_NEUROTRANSMITTER_BINDING
C1152771,olfactory receptor activity,GO_OLFACTORY_RECEPTOR_ACTIVITY
C2610625,serine-type exopeptidase activity,GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY
C1149868,"3',5'-cyclic-AMP phosphodiesterase activity",GO_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY
C1153483,voltage-gated ion channel activity,GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY
C1152874,protein kinase C binding,GO_PROTEIN_KINASE_C_BINDING
C1323301,beta-2-microglobulin binding,GO_BETA_2_MICROGLOBULIN_BINDING
C2246317,protein complex scaffold,GO_PROTEIN_COMPLEX_SCAFFOLD
C1523546,heat shock protein binding,GO_HEAT_SHOCK_PROTEIN_BINDING
C1523237,phosphoprotein binding,GO_PHOSPHOPROTEIN_BINDING
C1149036,GTPase activity,GO_GTPASE_ACTIVITY
C0033618,Protein Binding,GO_AMINO_ACID_BINDING
C1151689,"oxidoreductase activity, acting on the CH-CH group of donors",GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS
C1151321,"oxidoreductase activity, acting on a heme group of donors",GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS
C1323256,quinone binding,GO_QUINONE_BINDING
C1622380,G-protein alpha-subunit binding,GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING
C1622065,mitogen-activated protein kinase kinase kinase binding,GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING
C1817093,peptidase regulator activity,GO_PEPTIDASE_REGULATOR_ACTIVITY
C1149244,cytoskeletal protein binding,GO_CYTOSKELETAL_PROTEIN_BINDING
C1153673,myo-inositol transmembrane transporter activity,GO_VITAMIN_TRANSPORTER_ACTIVITY
