DrugID	Name	Action	TargetID	Symbol	HGNC
DB00104	Octreotide	binder	BE0003528	SSTR2	HGNC:11331
DB00105	Interferon Alfa-2b, Recombinant	binder	BE0000385	IFNAR2	HGNC:5433
DB00105	Interferon Alfa-2b, Recombinant	binder	BE0000661	IFNAR1	HGNC:5432
DB00106	Abarelix	antagonist	BE0000203	GNRHR	HGNC:4421
DB00107	Oxytocin	agonist	BE0000844	OXTR	HGNC:8529
DB00107	Oxytocin	binder	BE0000751	OXT	HGNC:8528
DB00108	Natalizumab	antibody	BE0000590	ITGA4	HGNC:6140
DB00108	Natalizumab		BE0000901	FCGR3B	HGNC:3620
DB00108	Natalizumab		BE0002093	C1R	HGNC:1246
DB00108	Natalizumab		BE0002094	C1QA	HGNC:1241
DB00108	Natalizumab		BE0002095	C1QB	HGNC:1242
DB00108	Natalizumab		BE0002096	C1QC	HGNC:1245
DB00108	Natalizumab		BE0002097	FCGR3A	HGNC:3619
DB00108	Natalizumab		BE0000710	FCGR1A	HGNC:3613
DB00108	Natalizumab		BE0002098	FCGR2A	HGNC:3616
DB00108	Natalizumab		BE0002099	FCGR2B	HGNC:3618
DB00108	Natalizumab		BE0002100	FCGR2C	HGNC:15626
DB00108	Natalizumab		BE0001085	ICAM1	HGNC:5344
DB00110	Palivizumab		BE0000901	FCGR3B	HGNC:3620
DB00110	Palivizumab		BE0002093	C1R	HGNC:1246
DB00110	Palivizumab		BE0002094	C1QA	HGNC:1241
DB00110	Palivizumab		BE0002095	C1QB	HGNC:1242
DB00110	Palivizumab		BE0002096	C1QC	HGNC:1245
DB00110	Palivizumab		BE0002097	FCGR3A	HGNC:3619
DB00110	Palivizumab		BE0000710	FCGR1A	HGNC:3613
DB00110	Palivizumab		BE0002098	FCGR2A	HGNC:3616
DB00110	Palivizumab		BE0002099	FCGR2B	HGNC:3618
DB00110	Palivizumab		BE0002100	FCGR2C	HGNC:15626
DB00111	Daclizumab	antibody	BE0000658	IL2RA	HGNC:6008
DB00111	Daclizumab	antibody	BE0000651	IL2RB	HGNC:6009
DB00111	Daclizumab		BE0000901	FCGR3B	HGNC:3620
DB00111	Daclizumab		BE0002093	C1R	HGNC:1246
DB00111	Daclizumab		BE0002094	C1QA	HGNC:1241
DB00111	Daclizumab		BE0002095	C1QB	HGNC:1242
DB00111	Daclizumab		BE0002096	C1QC	HGNC:1245
DB00111	Daclizumab		BE0002097	FCGR3A	HGNC:3619
DB00111	Daclizumab		BE0000710	FCGR1A	HGNC:3613
DB00111	Daclizumab		BE0002098	FCGR2A	HGNC:3616
DB00111	Daclizumab		BE0002099	FCGR2B	HGNC:3618
DB00111	Daclizumab		BE0002100	FCGR2C	HGNC:15626
DB00112	Bevacizumab		BE0000163	VEGFA	HGNC:12680
DB00112	Bevacizumab		BE0000901	FCGR3B	HGNC:3620
DB00112	Bevacizumab		BE0002093	C1R	HGNC:1246
DB00112	Bevacizumab		BE0002094	C1QA	HGNC:1241
DB00112	Bevacizumab		BE0002095	C1QB	HGNC:1242
DB00112	Bevacizumab		BE0002096	C1QC	HGNC:1245
DB00112	Bevacizumab		BE0002097	FCGR3A	HGNC:3619
DB00112	Bevacizumab		BE0000710	FCGR1A	HGNC:3613
DB00112	Bevacizumab		BE0002098	FCGR2A	HGNC:3616
DB00112	Bevacizumab		BE0002099	FCGR2B	HGNC:3618
DB00112	Bevacizumab		BE0002100	FCGR2C	HGNC:15626
DB00113	Technetium Tc-99m arcitumomab	other/unknown	BE0000107	CEACAM1	HGNC:1814
DB00114	Pyridoxal Phosphate	cofactor	BE0000102	AGXT2	HGNC:14412
DB00114	Pyridoxal Phosphate	cofactor	BE0000378	GAD1	HGNC:4092
DB00114	Pyridoxal Phosphate	cofactor	BE0000323	CBS	HGNC:1550
DB00114	Pyridoxal Phosphate	cofactor	BE0000392	KYNU	HGNC:6469
DB00114	Pyridoxal Phosphate	cofactor	BE0000331	SHMT1	HGNC:10850
DB00114	Pyridoxal Phosphate	cofactor	BE0000151	NFS1	HGNC:15910
DB00114	Pyridoxal Phosphate	activator	BE0000529	GOT1	HGNC:4432
DB00114	Pyridoxal Phosphate	cofactor	BE0000424	OAT	HGNC:8091
DB00114	Pyridoxal Phosphate	cofactor	BE0000404	ODC1	HGNC:8109
DB00114	Pyridoxal Phosphate	cofactor	BE0000727	AADAT	HGNC:17929
DB00114	Pyridoxal Phosphate	inhibitor	BE0000253	ABAT	HGNC:23
DB00114	Pyridoxal Phosphate	cofactor	BE0000181	PNPO	HGNC:30260
DB00114	Pyridoxal Phosphate	cofactor	BE0000778	SGPL1	HGNC:10817
DB00114	Pyridoxal Phosphate	cofactor	BE0000692	TAT	HGNC:11573
DB00114	Pyridoxal Phosphate	cofactor	BE0000273	KYAT1	HGNC:1564
DB00114	Pyridoxal Phosphate	cofactor	BE0000482	THNSL1	HGNC:26160
DB00114	Pyridoxal Phosphate	cofactor	BE0000007	PYGL	HGNC:9725
DB00114	Pyridoxal Phosphate	cofactor	BE0000660	SPTLC2	HGNC:11278
DB00114	Pyridoxal Phosphate	cofactor	BE0000079	CSAD	HGNC:18966
DB00114	Pyridoxal Phosphate	cofactor	BE0000002	HDC	HGNC:4855
DB00114	Pyridoxal Phosphate	cofactor	BE0000448	AZIN2	HGNC:29957
DB00114	Pyridoxal Phosphate	cofactor	BE0000164	SDS	HGNC:10691
DB00114	Pyridoxal Phosphate	cofactor	BE0000518	GCAT	HGNC:4188
DB00114	Pyridoxal Phosphate	cofactor	BE0000618	GLDC	HGNC:4313
DB00114	Pyridoxal Phosphate	cofactor	BE0000667	GPT	HGNC:4552
DB00114	Pyridoxal Phosphate	cofactor	BE0000603	PSAT1	HGNC:19129
DB00114	Pyridoxal Phosphate	cofactor	BE0000409	ALAS1	HGNC:396
DB00114	Pyridoxal Phosphate	cofactor	BE0000316	AGXT	HGNC:341
DB00114	Pyridoxal Phosphate	cofactor	BE0000278	PDXP	HGNC:30259
DB00114	Pyridoxal Phosphate	cofactor	BE0000441	SPTLC1	HGNC:11277
DB00114	Pyridoxal Phosphate	cofactor	BE0000791	CTH	HGNC:2501
DB00114	Pyridoxal Phosphate	cofactor	BE0000517	BCAT1	HGNC:976
DB00114	Pyridoxal Phosphate	cofactor	BE0000721	BCAT2	HGNC:977
DB00114	Pyridoxal Phosphate	cofactor	BE0002149	PLPBP	HGNC:9457
DB00114	Pyridoxal Phosphate	cofactor	BE0000822	FTCD	HGNC:3974
DB00114	Pyridoxal Phosphate	cofactor	BE0000383	GOT2	HGNC:4433
DB00114	Pyridoxal Phosphate	cofactor	BE0002150	PYGB	HGNC:9723
DB00114	Pyridoxal Phosphate	cofactor	BE0000916	PYGM	HGNC:9726
DB00114	Pyridoxal Phosphate	cofactor	BE0002151	DDC	HGNC:2719
DB00114	Pyridoxal Phosphate	cofactor	BE0002153	GAD1	HGNC:4092
DB00114	Pyridoxal Phosphate	cofactor	BE0002161	PDXDC1	HGNC:28995
DB00114	Pyridoxal Phosphate	cofactor	BE0002162	KYAT3	HGNC:33238
DB00114	Pyridoxal Phosphate	cofactor	BE0002163	GADL1	HGNC:27949
DB00114	Pyridoxal Phosphate	cofactor	BE0004605	SCLY	HGNC:18161
DB00114	Pyridoxal Phosphate	cofactor	BE0004612	IGSF10	HGNC:26384
DB00114	Pyridoxal Phosphate	cofactor	BE0002164	PHYKPL	HGNC:28249
DB00114	Pyridoxal Phosphate	cofactor	BE0000292	SHMT2	HGNC:10852
DB00114	Pyridoxal Phosphate	cofactor	BE0000898	ALAS2	HGNC:397
DB00114	Pyridoxal Phosphate	cofactor	BE0002166	GPT2	HGNC:18062
DB00114	Pyridoxal Phosphate	cofactor	BE0002167	MOCOS	HGNC:18234
DB00114	Pyridoxal Phosphate	cofactor	BE0002168	SDSL	HGNC:30404
DB00114	Pyridoxal Phosphate	cofactor	BE0000388	SRR	HGNC:14398
DB00114	Pyridoxal Phosphate	cofactor	BE0002171	SEPSECS	HGNC:30605
DB00114	Pyridoxal Phosphate	cofactor	BE0002172	SPTLC3	HGNC:16253
DB00115	Cyanocobalamin	cofactor	BE0000734	MTR	HGNC:7468
DB00115	Cyanocobalamin	cofactor	BE0000777	MUT	HGNC:7526
DB00115	Cyanocobalamin	cofactor	BE0000763	MTRR	HGNC:7473
DB00115	Cyanocobalamin	cofactor	BE0000320	MMAA	HGNC:18871
DB00115	Cyanocobalamin	cofactor	BE0002175	MMACHC	HGNC:24525
DB00115	Cyanocobalamin	cofactor	BE0002176	MTHFR	HGNC:7436
DB00116	Tetrahydrofolic acid	cofactor	BE0000617	MTHFD1	HGNC:7432
DB00116	Tetrahydrofolic acid	cofactor	BE0000268	MTHFD2	HGNC:7434
DB00116	Tetrahydrofolic acid	cofactor	BE0000010	AMT	HGNC:473
DB00116	Tetrahydrofolic acid	cofactor	BE0000933	ALDH1L1	HGNC:3978
DB00116	Tetrahydrofolic acid	cofactor	BE0000734	MTR	HGNC:7468
DB00116	Tetrahydrofolic acid	cofactor	BE0000822	FTCD	HGNC:3974
DB00116	Tetrahydrofolic acid	cofactor	BE0001240	ATIC	HGNC:794
DB00116	Tetrahydrofolic acid	cofactor	BE0000331	SHMT1	HGNC:10850
DB00116	Tetrahydrofolic acid	cofactor	BE0000292	SHMT2	HGNC:10852
DB00116	Tetrahydrofolic acid	cofactor	BE0002176	MTHFR	HGNC:7436
DB00116	Tetrahydrofolic acid	cofactor	BE0002177	MTFMT	HGNC:29666
DB00117	L-Histidine		BE0000002	HDC	HGNC:4855
DB00117	L-Histidine		BE0000740	HARS	HGNC:4816
DB00117	L-Histidine		BE0000285	SLC38A3	HGNC:18044
DB00117	L-Histidine		BE0000086	HAL	HGNC:4806
DB00118	Ademetionine	cofactor	BE0000372	GNMT	HGNC:4415
DB00118	Ademetionine	cofactor	BE0000101	AMD1	HGNC:457
DB00118	Ademetionine	cofactor	BE0000304	MAT2A	HGNC:6904
DB00118	Ademetionine	activator	BE0000323	CBS	HGNC:1550
DB00118	Ademetionine	cofactor	BE0000407	MAT1A	HGNC:6903
DB00118	Ademetionine	cofactor	BE0002089	COMT	HGNC:2228
DB00119	Pyruvic acid		BE0000449	SLC16A3	HGNC:10924
DB00119	Pyruvic acid		BE0000178	SLC16A2	HGNC:10923
DB00119	Pyruvic acid		BE0000102	AGXT2	HGNC:14412
DB00119	Pyruvic acid		BE0000386	SLC16A5	HGNC:10926
DB00119	Pyruvic acid		BE0000046	PKLR	HGNC:9020
DB00119	Pyruvic acid		BE0000174	SLC16A6	HGNC:10927
DB00119	Pyruvic acid		BE0000440	SLC16A7	HGNC:10928
DB00119	Pyruvic acid		BE0000098	PDHB	HGNC:8808
DB00119	Pyruvic acid		BE0000088	PKM	HGNC:9021
DB00119	Pyruvic acid	inhibitor	BE0000253	ABAT	HGNC:23
DB00119	Pyruvic acid		BE0000195	SLC16A4	HGNC:10925
DB00119	Pyruvic acid		BE0000361	SLC16A8	HGNC:16270
DB00119	Pyruvic acid		BE0000669	SLC16A1	HGNC:10922
DB00119	Pyruvic acid		BE0000698	PC	HGNC:8636
DB00120	L-Phenylalanine		BE0000692	TAT	HGNC:11573
DB00120	L-Phenylalanine		BE0000789	SLC7A8	HGNC:11066
DB00120	L-Phenylalanine		BE0000038	FARSA	HGNC:3592
DB00120	L-Phenylalanine		BE0000753	PAH	HGNC:8582
DB00120	L-Phenylalanine		BE0000028	FARS2	HGNC:21062
DB00120	L-Phenylalanine		BE0000561	FARSB	HGNC:17800
DB00120	L-Phenylalanine	binder	BE0000614	TH	HGNC:11782
DB00121	Biotin		BE0000544	PCCB	HGNC:8654
DB00121	Biotin		BE0000159	HLCS	HGNC:4976
DB00121	Biotin		BE0000094	SLC5A6	HGNC:11041
DB00121	Biotin		BE0000072	MCCC2	HGNC:6937
DB00121	Biotin		BE0000702	ACACB	HGNC:85
DB00121	Biotin		BE0000445	MCCC1	HGNC:6936
DB00121	Biotin		BE0000698	PC	HGNC:8636
DB00121	Biotin		BE0000492	PCCA	HGNC:8653
DB00121	Biotin		BE0000626	ACACA	HGNC:84
DB00122	Choline	product of	BE0000494	PCYT1B	HGNC:8755
DB00122	Choline	product of	BE0000426	ACHE	HGNC:108
DB00122	Choline	product of	BE0000615	PCYT1A	HGNC:8754
DB00122	Choline	product of	BE0002179	PLD2	HGNC:9068
DB00122	Choline	product of	BE0002180	BCHE	HGNC:983
DB00122	Choline	product of	BE0002181	PLD1	HGNC:9067
DB00122	Choline	product of	BE0002186	PHOSPHO1	HGNC:16815
DB00123	L-Lysine		BE0000212	SLC7A1	HGNC:11057
DB00123	L-Lysine		BE0000052	SLC7A4	HGNC:11062
DB00123	L-Lysine		BE0000136	SLC7A3	HGNC:11061
DB00123	L-Lysine		BE0000562	SLC7A2	HGNC:11060
DB00123	L-Lysine		BE0000198	KARS	HGNC:6215
DB00125	L-Arginine		BE0000263	NOS3	HGNC:7876
DB00125	L-Arginine		BE0000136	SLC7A3	HGNC:11061
DB00125	L-Arginine		BE0000448	AZIN2	HGNC:29957
DB00125	L-Arginine		BE0000520	ASL	HGNC:746
DB00125	L-Arginine		BE0000005	NOS2	HGNC:7873
DB00125	L-Arginine		BE0000212	SLC7A1	HGNC:11057
DB00125	L-Arginine		BE0000758	ARG2	HGNC:664
DB00125	L-Arginine		BE0000052	SLC7A4	HGNC:11062
DB00125	L-Arginine		BE0000671	ASS1	HGNC:758
DB00126	Vitamin C		BE0004338	LCT	HGNC:6530
DB00126	Vitamin C		BE0002192	PLOD2	HGNC:9082
DB00126	Vitamin C		BE0002117	PHYH	HGNC:8940
DB00126	Vitamin C		BE0002195	PLOD3	HGNC:9083
DB00126	Vitamin C		BE0002197	BBOX1	HGNC:964
DB00126	Vitamin C		BE0000138	DBH	HGNC:2689
DB00126	Vitamin C		BE0002200	PAM	HGNC:8596
DB00126	Vitamin C		BE0000060	P4HA1	HGNC:8546
DB00126	Vitamin C		BE0002202	P3H1	HGNC:19316
DB00126	Vitamin C		BE0002203	OGFOD2	HGNC:25823
DB00126	Vitamin C		BE0002205	ALKBH2	HGNC:32487
DB00126	Vitamin C		BE0002206	P3H2	HGNC:19317
DB00126	Vitamin C		BE0002208	P3H3	HGNC:19318
DB00126	Vitamin C		BE0002210	OGFOD1	HGNC:25585
DB00126	Vitamin C		BE0002211	EGLN2	HGNC:14660
DB00126	Vitamin C		BE0002213	ALKBH3	HGNC:30141
DB00126	Vitamin C		BE0002215	KDM5D	HGNC:11115
DB00126	Vitamin C		BE0002217	EGLN1	HGNC:1232
DB00126	Vitamin C		BE0000168	SLC23A1	HGNC:10974
DB00126	Vitamin C	activator	BE0000087	PLOD1	HGNC:9081
DB00126	Vitamin C		BE0002219	EGLN3	HGNC:14661
DB00126	Vitamin C		BE0002221	TMLHE	HGNC:18308
DB00126	Vitamin C		BE0002223	P4HTM	HGNC:28858
DB00127	Spermine	ligand	BE0000964	SMS	HGNC:11123
DB00127	Spermine	ligand	BE0000566	SMOX	HGNC:15862
DB00127	Spermine	product of	BE0000404	ODC1	HGNC:8109
DB00128	L-Aspartic Acid		BE0003317	RNASE1	HGNC:10044
DB00128	L-Aspartic Acid		BE0003751	LYZ	HGNC:6740
DB00128	L-Aspartic Acid		BE0000277	SLC25A13	HGNC:10983
DB00128	L-Aspartic Acid		BE0000529	GOT1	HGNC:4432
DB00128	L-Aspartic Acid		BE0000187	ASPA	HGNC:756
DB00128	L-Aspartic Acid		BE0000219	ASNS	HGNC:753
DB00128	L-Aspartic Acid		BE0000671	ASS1	HGNC:758
DB00128	L-Aspartic Acid		BE0000481	ACY1	HGNC:177
DB00128	L-Aspartic Acid		BE0000383	GOT2	HGNC:4433
DB00128	L-Aspartic Acid		BE0000725	DARS	HGNC:2678
DB00128	L-Aspartic Acid		BE0000235	SLC25A12	HGNC:10982
DB00128	L-Aspartic Acid		BE0000528	ASPH	HGNC:757
DB00128	L-Aspartic Acid		BE0002225	PAICS	HGNC:8587
DB00128	L-Aspartic Acid		BE0002227	CAD	HGNC:1424
DB00128	L-Aspartic Acid		BE0002228	ADSS	HGNC:292
DB00128	L-Aspartic Acid		BE0001054	SLC1A1	HGNC:10939
DB00128	L-Aspartic Acid		BE0002229	DARS2	HGNC:25538
DB00128	L-Aspartic Acid		BE0002230	ASRGL1	HGNC:16448
DB00128	L-Aspartic Acid		BE0002231	ADSSL1	HGNC:20093
DB00128	L-Aspartic Acid		BE0002232	ACY3	HGNC:24104
DB00129	Ornithine		BE0000424	OAT	HGNC:8091
DB00129	Ornithine		BE0000306	OTC	HGNC:8512
DB00129	Ornithine		BE0000286	ARG1	HGNC:663
DB00129	Ornithine		BE0000371	OAZ1	HGNC:8095
DB00129	Ornithine		BE0000562	SLC7A2	HGNC:11060
DB00129	Ornithine		BE0000258	SLC25A2	HGNC:22921
DB00129	Ornithine		BE0000052	SLC7A4	HGNC:11062
DB00129	Ornithine		BE0000212	SLC7A1	HGNC:11057
DB00129	Ornithine		BE0000758	ARG2	HGNC:664
DB00129	Ornithine		BE0000201	SLC25A15	HGNC:10985
DB00129	Ornithine		BE0000136	SLC7A3	HGNC:11061
DB00129	Ornithine		BE0002233	OAZ2	HGNC:8096
DB00129	Ornithine		BE0000347	GATM	HGNC:4175
DB00129	Ornithine		BE0002234	OAZ3	HGNC:8097
DB00130	L-Glutamine	antagonist	BE0000874	CTPS1	HGNC:2519
DB00130	L-Glutamine	product of	BE0000374	PPAT	HGNC:9238
DB00130	L-Glutamine	product of	BE0002240	GLUL	HGNC:4341
DB00131	Adenosine monophosphate	activator	BE0000958	CREB1	HGNC:2345
DB00131	Adenosine monophosphate	product of	BE0001277	PIM1	HGNC:8986
DB00131	Adenosine monophosphate	product of	BE0000487	PDE4B	HGNC:8781
DB00131	Adenosine monophosphate	activator	BE0000007	PYGL	HGNC:9725
DB00131	Adenosine monophosphate	activator	BE0000254	PRKAB1	HGNC:9378
DB00131	Adenosine monophosphate	product of	BE0001473	HINT1	HGNC:4912
DB00131	Adenosine monophosphate	product of	BE0001287	PDE4D	HGNC:8783
DB00131	Adenosine monophosphate	product of	BE0000746	ACSS1	HGNC:16091
DB00131	Adenosine monophosphate	product of	BE0000350	ACSS2	HGNC:15814
DB00131	Adenosine monophosphate	activator	BE0000677	PRKAA1	HGNC:9376
DB00131	Adenosine monophosphate	activator	BE0000774	PRKAB2	HGNC:9379
DB00131	Adenosine monophosphate	product of	BE0000269	ADCY1	HGNC:232
DB00131	Adenosine monophosphate	product of	BE0000639	ACSL1	HGNC:3569
DB00131	Adenosine monophosphate	antagonist;inhibitory allosteric modulator	BE0002431	FBP1	HGNC:3606
DB00131	Adenosine monophosphate	product of	BE0003540	ADK	HGNC:257
DB00132	Alpha-Linolenic Acid	ligand	BE0000888	FADS1	HGNC:3574
DB00132	Alpha-Linolenic Acid	ligand	BE0002246	FADS2	HGNC:3575
DB00132	Alpha-Linolenic Acid		BE0000986	SLC8A1	HGNC:11068
DB00132	Alpha-Linolenic Acid		BE0001023	TRPV1	HGNC:12716
DB00132	Alpha-Linolenic Acid		BE0002247	ELOVL4	HGNC:14415
DB00133	L-Serine		BE0000323	CBS	HGNC:1550
DB00133	L-Serine		BE0000164	SDS	HGNC:10691
DB00133	L-Serine		BE0000388	SRR	HGNC:14398
DB00133	L-Serine		BE0000660	SPTLC2	HGNC:11278
DB00133	L-Serine		BE0000441	SPTLC1	HGNC:11277
DB00133	L-Serine		BE0000063	SARS	HGNC:10537
DB00133	L-Serine		BE0000316	AGXT	HGNC:341
DB00134	L-Methionine	product of	BE0000763	MTRR	HGNC:7473
DB00134	L-Methionine	product of	BE0000734	MTR	HGNC:7468
DB00134	L-Methionine	product of	BE0001534	METAP2	HGNC:16672
DB00134	L-Methionine	product of	BE0000845	BHMT	HGNC:1047
DB00134	L-Methionine	product of	BE0002249	BHMT2	HGNC:1048
DB00135	L-Tyrosine	binder	BE0000614	TH	HGNC:11782
DB00135	L-Tyrosine		BE0000363	YARS2	HGNC:24249
DB00135	L-Tyrosine		BE0000230	YARS	HGNC:12840
DB00135	L-Tyrosine		BE0000692	TAT	HGNC:11573
DB00136	Calcitriol	antagonist	BE0000779	VDR	HGNC:12679
DB00138	Cystine		BE0000030	SLC7A11	HGNC:11059
DB00138	Cystine		BE0000035	CTNS	HGNC:2518
DB00138	Cystine		BE0002251	SLC7A9	HGNC:11067
DB00138	Cystine		BE0001130	SLC3A1	HGNC:11025
DB00139	Succinic acid		BE0002257	SDHC	HGNC:10682
DB00139	Succinic acid		BE0002258	SUCNR1	HGNC:4542
DB00139	Succinic acid		BE0002259	OXCT2	HGNC:18606
DB00139	Succinic acid		BE0002221	TMLHE	HGNC:18308
DB00139	Succinic acid		BE0002260	SUCLA2	HGNC:11448
DB00139	Succinic acid		BE0002261	SLC25A10	HGNC:10980
DB00139	Succinic acid		BE0000176	SDHA	HGNC:10680
DB00139	Succinic acid		BE0000989	HSD17B6	HGNC:23316
DB00139	Succinic acid		BE0000611	SLC13A3	HGNC:14430
DB00139	Succinic acid		BE0000447	SLC13A2	HGNC:10917
DB00139	Succinic acid		BE0000022	SLC13A1	HGNC:10916
DB00139	Succinic acid		BE0000355	SUCLG2	HGNC:11450
DB00139	Succinic acid		BE0002252	SDHD	HGNC:10683
DB00139	Succinic acid		BE0002253	P4HA2	HGNC:8547
DB00139	Succinic acid		BE0002195	PLOD3	HGNC:9083
DB00139	Succinic acid		BE0002197	BBOX1	HGNC:964
DB00139	Succinic acid		BE0000060	P4HA1	HGNC:8546
DB00139	Succinic acid		BE0002254	SDHB	HGNC:10681
DB00139	Succinic acid	inhibitor	BE0000152	ALDH5A1	HGNC:408
DB00139	Succinic acid		BE0002255	SUCLG1	HGNC:11449
DB00139	Succinic acid		BE0002256	OXCT1	HGNC:8527
DB00139	Succinic acid		BE0000087	PLOD1	HGNC:9081
DB00139	Succinic acid		BE0000528	ASPH	HGNC:757
DB00139	Succinic acid		BE0002202	P3H1	HGNC:19316
DB00139	Succinic acid		BE0002206	P3H2	HGNC:19317
DB00139	Succinic acid		BE0002208	P3H3	HGNC:19318
DB00140	Riboflavin	ligand	BE0000370	RFK	HGNC:30324
DB00140	Riboflavin	product of	BE0000595	BLVRB	HGNC:1063
DB00141	N-Acetylglucosamine		BE0002262	B4GALT3	HGNC:926
DB00141	N-Acetylglucosamine		BE0002263	B4GALT4	HGNC:927
DB00141	N-Acetylglucosamine		BE0002264	B4GALT2	HGNC:925
DB00141	N-Acetylglucosamine		BE0002265	NAGK	HGNC:17174
DB00141	N-Acetylglucosamine		BE0002266	NAGPA	HGNC:17378
DB00141	N-Acetylglucosamine	activator	BE0000391	NAGLU	HGNC:7632
DB00141	N-Acetylglucosamine		BE0000109	RENBP	HGNC:9959
DB00141	N-Acetylglucosamine		BE0000259	B4GALT1	HGNC:924
DB00142	Glutamic Acid		BE0000824	GRM1	HGNC:4593
DB00142	Glutamic Acid		BE0000833	GRM4	HGNC:4596
DB00142	Glutamic Acid		BE0000827	GRIK4	HGNC:4582
DB00142	Glutamic Acid		BE0000828	GRIK5	HGNC:4583
DB00142	Glutamic Acid		BE0000834	GRM7	HGNC:4599
DB00142	Glutamic Acid		BE0000835	GRM8	HGNC:4600
DB00142	Glutamic Acid		BE0002267	SLC1A7	HGNC:10945
DB00142	Glutamic Acid		BE0002268	OPLAH	HGNC:8149
DB00142	Glutamic Acid		BE0002235	PFAS	HGNC:8863
DB00142	Glutamic Acid		BE0000721	BCAT2	HGNC:977
DB00142	Glutamic Acid		BE0000396	GRIN2D	HGNC:4588
DB00142	Glutamic Acid		BE0002269	GRID2	HGNC:4576
DB00142	Glutamic Acid		BE0000534	GRIN3B	HGNC:16768
DB00142	Glutamic Acid		BE0002237	GATB	HGNC:8849
DB00142	Glutamic Acid		BE0000825	GLS	HGNC:4331
DB00142	Glutamic Acid		BE0000383	GOT2	HGNC:4433
DB00142	Glutamic Acid		BE0000188	EPRS	HGNC:3418
DB00142	Glutamic Acid		BE0000219	ASNS	HGNC:753
DB00142	Glutamic Acid		BE0002240	GLUL	HGNC:4341
DB00142	Glutamic Acid		BE0000529	GOT1	HGNC:4432
DB00142	Glutamic Acid		BE0000692	TAT	HGNC:11573
DB00142	Glutamic Acid		BE0000667	GPT	HGNC:4552
DB00142	Glutamic Acid		BE0000403	GGCX	HGNC:4247
DB00142	Glutamic Acid		BE0001115	SLC1A3	HGNC:10941
DB00142	Glutamic Acid		BE0000884	SLC1A2	HGNC:10940
DB00142	Glutamic Acid		BE0001054	SLC1A1	HGNC:10939
DB00142	Glutamic Acid		BE0000166	GCLC	HGNC:4311
DB00142	Glutamic Acid		BE0002270	SLC1A6	HGNC:10944
DB00142	Glutamic Acid		BE0000755	GLUD2	HGNC:4336
DB00142	Glutamic Acid		BE0000321	GMPS	HGNC:4378
DB00142	Glutamic Acid		BE0000517	BCAT1	HGNC:976
DB00142	Glutamic Acid		BE0000253	ABAT	HGNC:23
DB00142	Glutamic Acid		BE0000365	GRIN1	HGNC:4584
DB00142	Glutamic Acid		BE0000700	FPGS	HGNC:3824
DB00142	Glutamic Acid		BE0002271	ENPEP	HGNC:3355
DB00142	Glutamic Acid		BE0000760	GRIN2A	HGNC:4585
DB00142	Glutamic Acid		BE0000417	GRIN2B	HGNC:4586
DB00142	Glutamic Acid		BE0000454	GRIN2C	HGNC:4587
DB00142	Glutamic Acid		BE0002272	EARS2	HGNC:29419
DB00142	Glutamic Acid		BE0002273	LGSN	HGNC:21016
DB00142	Glutamic Acid		BE0002244	NADSYN1	HGNC:29832
DB00142	Glutamic Acid		BE0002162	KYAT3	HGNC:33238
DB00142	Glutamic Acid		BE0002274	NAGS	HGNC:17996
DB00142	Glutamic Acid		BE0000727	AADAT	HGNC:17929
DB00142	Glutamic Acid		BE0000641	GRIN3A	HGNC:16767
DB00142	Glutamic Acid		BE0002166	GPT2	HGNC:18062
DB00142	Glutamic Acid		BE0002275	SLC25A18	HGNC:10988
DB00142	Glutamic Acid		BE0002276	SLC25A22	HGNC:19954
DB00142	Glutamic Acid		BE0000073	AASS	HGNC:17366
DB00142	Glutamic Acid		BE0000003	GLS2	HGNC:29570
DB00142	Glutamic Acid		BE0002277	DNPEP	HGNC:2981
DB00142	Glutamic Acid		BE0002278	GRID1	HGNC:4575
DB00142	Glutamic Acid		BE0000030	SLC7A11	HGNC:11059
DB00142	Glutamic Acid		BE0004640	CPQ	HGNC:16910
DB00142	Glutamic Acid		BE0000603	PSAT1	HGNC:19129
DB00142	Glutamic Acid		BE0000180	GLUD1	HGNC:4335
DB00142	Glutamic Acid		BE0000346	GRIK1	HGNC:4579
DB00142	Glutamic Acid		BE0000640	GRIA1	HGNC:4571
DB00142	Glutamic Acid		BE0000606	GCLM	HGNC:4312
DB00142	Glutamic Acid		BE0000568	FOLH1	HGNC:3788
DB00142	Glutamic Acid		BE0000602	GAD2	HGNC:4093
DB00142	Glutamic Acid		BE0000378	GAD1	HGNC:4092
DB00142	Glutamic Acid		BE0000822	FTCD	HGNC:3974
DB00142	Glutamic Acid		BE0000829	GRIA2	HGNC:4572
DB00142	Glutamic Acid		BE0000831	GRIA3	HGNC:4573
DB00142	Glutamic Acid		BE0000830	GRIA4	HGNC:4574
DB00142	Glutamic Acid		BE0000823	ALDH18A1	HGNC:9722
DB00142	Glutamic Acid		BE0000826	GRIK2	HGNC:4580
DB00142	Glutamic Acid		BE0000832	GRIK3	HGNC:4581
DB00143	Glutathione		BE0002279	MGST3	HGNC:7064
DB00143	Glutathione		BE0001167	HPGDS	HGNC:17890
DB00143	Glutathione		BE0002280	TXNDC12	HGNC:24626
DB00143	Glutathione		BE0002281	GSTA1	HGNC:4626
DB00143	Glutathione		BE0002189	GSTA2	HGNC:4627
DB00143	Glutathione		BE0002282	MGST1	HGNC:7061
