disease_id	disease_name	symptom_id	symptom_name
UMLS:C0025202	melanoma	UMLS:C0011991	diarrhea
UMLS:C0017160	gastroenteritis	UMLS:C0000737	pain abdominal
UMLS:C0017160	gastroenteritis	UMLS:C0476287	breath-holding spell
UMLS:C0017160	gastroenteritis	UMLS:C0027497	nausea
UMLS:C0017160	gastroenteritis	UMLS:C0043096	decreased body weight
UMLS:C0017160	gastroenteritis	UMLS:C0234233	sore to touch
UMLS:C0017160	gastroenteritis	UMLS:C0240962	scleral icterus
UMLS:C0017160	gastroenteritis	UMLS:C0015967	fever
UMLS:C0017160	gastroenteritis	UMLS:C0231528	myalgia
UMLS:C0017160	gastroenteritis	UMLS:C0020625	hyponatremia
UMLS:C0017160	gastroenteritis	UMLS:C0232602	retch
UMLS:C0017160	gastroenteritis	UMLS:C0577559	mass of body structure
UMLS:C0017160	gastroenteritis	UMLS:C0043096	decreased body weight
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0221198	lesion
UMLS:C0684249	carcinoma of lung	UMLS:C0221198	lesion
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0010200	cough
UMLS:C0684249	carcinoma of lung	UMLS:C0010200	cough
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0034079	lung nodule
UMLS:C0684249	carcinoma of lung	UMLS:C0034079	lung nodule
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0392680	shortness of breath
UMLS:C0684249	carcinoma of lung	UMLS:C0392680	shortness of breath
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0019079	haemoptysis
UMLS:C0684249	carcinoma of lung	UMLS:C0019079	haemoptysis
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0742985	debilitation
UMLS:C0684249	carcinoma of lung	UMLS:C0742985	debilitation
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0232517	gurgle
UMLS:C0684249	carcinoma of lung	UMLS:C0232517	gurgle
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0234238	ache
UMLS:C0684249	carcinoma of lung	UMLS:C0234238	ache
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0034642	rale
UMLS:C0684249	carcinoma of lung	UMLS:C0034642	rale
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0028081	night sweat
UMLS:C0684249	carcinoma of lung	UMLS:C0028081	night sweat
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0029053	decreased translucency
UMLS:C0684249	carcinoma of lung	UMLS:C0029053	decreased translucency
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0004093	asthenia
UMLS:C0684249	carcinoma of lung	UMLS:C0004093	asthenia
UMLS:C0242379	malignant neoplasm of lung	UMLS:C1513183	metastatic lesion
UMLS:C0684249	carcinoma of lung	UMLS:C1513183	metastatic lesion
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0085631	agitation
UMLS:C0684249	carcinoma of lung	UMLS:C0085631	agitation
UMLS:C0242379	malignant neoplasm of lung	UMLS:C0022107	irritable mood
UMLS:C0684249	carcinoma of lung	UMLS:C0022107	irritable mood
UMLS:C0024713	manic disorder	UMLS:C0455769	energy increased
UMLS:C0024713	manic disorder	UMLS:C0438696	suicidal
UMLS:C0024713	manic disorder	UMLS:C0917799	hypersomnia
UMLS:C0024713	manic disorder	UMLS:C0424000	feeling suicidal
UMLS:C0024713	manic disorder	UMLS:C0948786	blanch
UMLS:C0024713	manic disorder	UMLS:C0233762	hallucinations auditory
UMLS:C0024713	manic disorder	UMLS:C0233763	hallucinations visual
UMLS:C0024713	manic disorder	UMLS:C0233492	elation
UMLS:C0024713	manic disorder	UMLS:C0424068	verbal auditory hallucinations
UMLS:C0024713	manic disorder	UMLS:C0150041	feeling hopeless
UMLS:C0024713	manic disorder	UMLS:C1299586	difficulty
UMLS:C0024713	manic disorder	UMLS:C0231187	decompensation
UMLS:C0024713	manic disorder	UMLS:C0558089	verbally abusive behavior
UMLS:C0024713	manic disorder	UMLS:C0438696	suicidal
UMLS:C0024713	manic disorder	UMLS:C0424000	feeling suicidal
UMLS:C0031212	personality disorder	UMLS:C0028084	nightmare
UMLS:C0031212	personality disorder	UMLS:C0150041	feeling hopeless
UMLS:C0031212	personality disorder	UMLS:C0558141	transsexual
UMLS:C0031212	personality disorder	UMLS:C0233762	hallucinations auditory
UMLS:C0031212	personality disorder	UMLS:C0022107	irritable mood
UMLS:C0031212	personality disorder	UMLS:C0917801	sleeplessness
UMLS:C0031212	personality disorder	UMLS:C0085631	agitation
UMLS:C0031212	personality disorder	UMLS:C0424109	weepiness
UMLS:C0031212	personality disorder	UMLS:C0344315	mood depressed
UMLS:C0031212	personality disorder	UMLS:C1384489	scratch marks
UMLS:C0031212	personality disorder	UMLS:C0027498	nausea and vomiting
UMLS:C0031212	personality disorder	UMLS:C0277794	extreme exhaustion
UMLS:C0031212	personality disorder	UMLS:C0748706	side pain
UMLS:C0031212	personality disorder	UMLS:C0233481	worry
UMLS:C0031212	personality disorder	UMLS:C0014394	enuresis
UMLS:C0031212	personality disorder	UMLS:C0237154	homelessness
UMLS:C0031212	personality disorder	UMLS:C0027769	nervousness
UMLS:C0031212	personality disorder	UMLS:C0003962	ascites
UMLS:C0031212	personality disorder	UMLS:C0033774	pruritus
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0577559	mass of body structure
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0038002	splenomegaly
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0221198	lesion
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0030552	paresis
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C1269955	tumor cell invasion
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0848277	room spinning
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0019080	haemorrhage
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0205400	thicken
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0085632	indifferent mood
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0006625	cachexia
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0020672	hypothermia, natural
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0000737	pain abdominal
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0019209	hepatomegaly
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0744727	hematocrit decreased
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0085628	stupor
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0043096	decreased body weight
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0392680	shortness of breath
UMLS:C0019204	primary carcinoma of the liver cells	UMLS:C0010200	cough
UMLS:C0034067	emphysema pulmonary	UMLS:C0474395	behavior showing increased motor activity
UMLS:C0034067	emphysema pulmonary	UMLS:C0241158	scar tissue
UMLS:C0034067	emphysema pulmonary	UMLS:C0231807	dyspnea on exertion
UMLS:C0034067	emphysema pulmonary	UMLS:C0520966	coordination abnormal
UMLS:C0034067	emphysema pulmonary	UMLS:C0231528	myalgia
UMLS:C0034067	emphysema pulmonary	UMLS:C0020440	hypercapnia
UMLS:C0034067	emphysema pulmonary	UMLS:C0392162	clammy skin
UMLS:C0034067	emphysema pulmonary	UMLS:C0557075	has religious belief
UMLS:C0034067	emphysema pulmonary	UMLS:C0848277	room spinning
UMLS:C0034067	emphysema pulmonary	UMLS:C0859032	moan
UMLS:C0034067	emphysema pulmonary	UMLS:C0028081	night sweat
UMLS:C0034067	emphysema pulmonary	UMLS:C0006625	cachexia
UMLS:C0034067	emphysema pulmonary	UMLS:C0436331	symptom aggravating factors
UMLS:C0034067	emphysema pulmonary	UMLS:C0013404	dyspnea
UMLS:C0034067	emphysema pulmonary	UMLS:C0034642	rale
UMLS:C0034067	emphysema pulmonary	UMLS:C0016382	flushing
UMLS:C0034067	emphysema pulmonary	UMLS:C0221150	painful swallowing
UMLS:C0034067	emphysema pulmonary	UMLS:C0003862	arthralgia
UMLS:C0034067	emphysema pulmonary	UMLS:C0008301	choke
UMLS:C0034067	emphysema pulmonary	UMLS:C0232726	tenesmus
UMLS:C0034067	emphysema pulmonary	UMLS:C0009806	constipation
UMLS:C0019112	hemorrhoids	UMLS:C0019080	haemorrhage
UMLS:C0019112	hemorrhoids	UMLS:C0232695	bowel sounds decreased
UMLS:C0019112	hemorrhoids	UMLS:C0278014	decreased stool caliber
UMLS:C0019112	hemorrhoids	UMLS:C0027498	nausea and vomiting
UMLS:C0019112	hemorrhoids	UMLS:C0020175	hunger
UMLS:C0019112	hemorrhoids	UMLS:C0011991	diarrhea
UMLS:C0019112	hemorrhoids	UMLS:C0012833	dizziness
UMLS:C0019112	hemorrhoids	UMLS:C0020625	hyponatremia
UMLS:C0019112	hemorrhoids	UMLS:C0009024	clonus
UMLS:C0019112	hemorrhoids	UMLS:C0030193	pain
UMLS:C0019112	hemorrhoids	UMLS:C1321756	achalasia
UMLS:C0019112	hemorrhoids	UMLS:C0085624	burning sensation
UMLS:C0019112	hemorrhoids	UMLS:C0744492	guaiac positive
UMLS:C0019112	hemorrhoids	UMLS:C0239832	numbness of hand
UMLS:C0019112	hemorrhoids	UMLS:C0043144	wheezing
UMLS:C0019112	hemorrhoids	UMLS:C0010200	cough
UMLS:C0006266	spasm bronchial	UMLS:C0392680	shortness of breath
UMLS:C0006266	spasm bronchial	UMLS:C0241158	scar tissue
UMLS:C0006266	spasm bronchial	UMLS:C0277797	apyrexial
UMLS:C0006266	spasm bronchial	UMLS:C0262581	no known drug allergies
UMLS:C0006266	spasm bronchial	UMLS:C0030193	pain
UMLS:C0006266	spasm bronchial	UMLS:C0239134	productive cough
UMLS:C0006266	spasm bronchial	UMLS:C0242429	throat sore
UMLS:C0006266	spasm bronchial	UMLS:C0013404	dyspnea
UMLS:C0006266	spasm bronchial	UMLS:C0232292	chest tightness
UMLS:C0006266	spasm bronchial	UMLS:C0700292	hypoxemia
UMLS:C0006266	spasm bronchial	UMLS:C0231835	tachypnea
UMLS:C0006266	spasm bronchial	UMLS:C0234215	sensory discomfort
UMLS:C0006266	spasm bronchial	UMLS:C0015967	fever
UMLS:C0006266	spasm bronchial	UMLS:C0042963	vomiting
UMLS:C0006266	spasm bronchial	UMLS:C0035508	rhonchus
UMLS:C0006266	spasm bronchial	UMLS:C0018991	hemiplegia
UMLS:C0006266	spasm bronchial	UMLS:C0231890	fremitus
UMLS:C0003537	aphasia	UMLS:C0009024	clonus
UMLS:C0003537	aphasia	UMLS:C0231872	egophony
UMLS:C0003537	aphasia	UMLS:C0427055	facial paresis
UMLS:C0003537	aphasia	UMLS:C0221470	aphagia
UMLS:C0003537	aphasia	UMLS:C0231530	muscle twitch
UMLS:C0003537	aphasia	UMLS:C0522224	paralyse
UMLS:C0003537	aphasia	UMLS:C0024031	low back pain
UMLS:C0003537	aphasia	UMLS:C0277823	charleyhorse
UMLS:C0028756	obesity morbid	UMLS:C0848168	out of breath
UMLS:C0028756	obesity morbid	UMLS:C0205254	sedentary
UMLS:C0028756	obesity morbid	UMLS:C0002962	angina pectoris
UMLS:C0028756	obesity morbid	UMLS:C0010200	cough
UMLS:C0028756	obesity morbid	UMLS:C0847488	unhappy
UMLS:C0028756	obesity morbid	UMLS:C0553668	labored breathing
UMLS:C0028756	obesity morbid	UMLS:C0020672	hypothermia, natural
UMLS:C0028756	obesity morbid	UMLS:C0013404	dyspnea
UMLS:C0028756	obesity morbid	UMLS:C0744727	hematocrit decreased
UMLS:C0028756	obesity morbid	UMLS:C0043144	wheezing
UMLS:C0028756	obesity morbid	UMLS:C0700292	hypoxemia
UMLS:C0028756	obesity morbid	UMLS:C0235634	renal angle tenderness
UMLS:C0028756	obesity morbid	UMLS:C0424749	feels hot/feverish
UMLS:C0034186	pyelonephritis	UMLS:C0015967	fever
UMLS:C0034186	pyelonephritis	UMLS:C0030193	pain
UMLS:C0034186	pyelonephritis	UMLS:C0085606	urgency of micturition
UMLS:C0034186	pyelonephritis	UMLS:C0018965	hematuria
UMLS:C0034186	pyelonephritis	UMLS:C0042963	vomiting
UMLS:C0034186	pyelonephritis	UMLS:C0085593	chill
UMLS:C0034186	pyelonephritis	UMLS:C0011991	diarrhea
UMLS:C0034186	pyelonephritis	UMLS:C0027497	nausea
UMLS:C0034186	pyelonephritis	UMLS:C0000737	pain abdominal
UMLS:C0034186	pyelonephritis	UMLS:C0231528	myalgia
UMLS:C0034186	pyelonephritis	UMLS:C0015967	fever
UMLS:C0034186	pyelonephritis	UMLS:C0085593	chill
UMLS:C0014118	endocarditis	UMLS:C0008033	pleuritic pain
UMLS:C0014118	endocarditis	UMLS:C0205400	thicken
UMLS:C0014118	endocarditis	UMLS:C0231528	myalgia
UMLS:C0014118	endocarditis	UMLS:C0277797	apyrexial
UMLS:C0014118	endocarditis	UMLS:C0028081	night sweat
UMLS:C0014118	endocarditis	UMLS:C1517205	flare
UMLS:C0014118	endocarditis	UMLS:C0392680	shortness of breath
UMLS:C0014118	endocarditis	UMLS:C0085619	orthopnea
UMLS:C0014118	endocarditis	UMLS:C0549483	abscess bacterial
UMLS:C0014118	endocarditis	UMLS:C0020649	hypotension
UMLS:C0014118	endocarditis	UMLS:C0010200	cough
UMLS:C0014118	endocarditis	UMLS:C1513183	metastatic lesion
UMLS:C0014118	endocarditis	UMLS:C0238844	breath sounds decreased
UMLS:C0014118	endocarditis	UMLS:C0043096	decreased body weight
UMLS:C0014118	endocarditis		
UMLS:C0014118	endocarditis	UMLS:C0232118	pulsus paradoxus
UMLS:C0014118	endocarditis	UMLS:C0086439	hypokinesia
UMLS:C0031039	effusion pericardial	UMLS:C0232267	pericardial friction rub
UMLS:C1253937	pericardial effusion body substance	UMLS:C0232267	pericardial friction rub
UMLS:C0031039	effusion pericardial	UMLS:C0013404	dyspnea
UMLS:C1253937	pericardial effusion body substance	UMLS:C0013404	dyspnea
UMLS:C0031039	effusion pericardial	UMLS:C0392680	shortness of breath
UMLS:C1253937	pericardial effusion body substance	UMLS:C0392680	shortness of breath
UMLS:C0031039	effusion pericardial	UMLS:C0578150	hemodynamically stable
UMLS:C1253937	pericardial effusion body substance	UMLS:C0578150	hemodynamically stable
UMLS:C0031039	effusion pericardial	UMLS:C0018800	cardiomegaly
UMLS:C1253937	pericardial effusion body substance	UMLS:C0018800	cardiomegaly
UMLS:C0031039	effusion pericardial	UMLS:C0020649	hypotension
UMLS:C1253937	pericardial effusion body substance	UMLS:C0020649	hypotension
UMLS:C0031039	effusion pericardial	UMLS:C0241235	sputum purulent
UMLS:C1253937	pericardial effusion body substance	UMLS:C0241235	sputum purulent
UMLS:C0031039	effusion pericardial	UMLS:C0427055	facial paresis
UMLS:C1253937	pericardial effusion body substance	UMLS:C0427055	facial paresis
UMLS:C0031039	effusion pericardial	UMLS:C0030193	pain
UMLS:C1253937	pericardial effusion body substance	UMLS:C0030193	pain
UMLS:C0031039	effusion pericardial	UMLS:C0028961	oliguria
UMLS:C1253937	pericardial effusion body substance	UMLS:C0028961	oliguria
UMLS:C0031039	effusion pericardial	UMLS:C0312422	blackout
UMLS:C1253937	pericardial effusion body substance	UMLS:C0312422	blackout
UMLS:C0031039	effusion pericardial	UMLS:C0728899	intoxication
UMLS:C1253937	pericardial effusion body substance	UMLS:C0728899	intoxication
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0040822	tremor
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0233762	hallucinations auditory
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0438696	suicidal
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0424337	hoard
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0022107	irritable mood
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0150041	feeling hopeless
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0424000	feeling suicidal
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0233647	neologism
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0036572	seizure
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0237154	homelessness
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0917801	sleeplessness
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0041657	unconscious state
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0030318	panic
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0238844	breath sounds decreased
UMLS:C0001973	chronic alcoholic intoxication	UMLS:C0392680	shortness of breath
UMLS:C0032326	pneumothorax	UMLS:C0013404	dyspnea
UMLS:C0032326	pneumothorax	UMLS:C0425560	cardiovascular finding
UMLS:C0032326	pneumothorax	UMLS:C1320716	cardiovascular event
UMLS:C0032326	pneumothorax	UMLS:C0019079	haemoptysis
UMLS:C0032326	pneumothorax	UMLS:C0010200	cough
UMLS:C0032326	pneumothorax	UMLS:C0020440	hypercapnia
UMLS:C0032326	pneumothorax	UMLS:C0037580	soft tissue swelling
UMLS:C0032326	pneumothorax	UMLS:C0242453	prostatism
UMLS:C0032326	pneumothorax	UMLS:C0085631	agitation
UMLS:C0011206	delirium	UMLS:C1273573	unsteady gait
UMLS:C0011206	delirium	UMLS:C0424092	withdraw
UMLS:C0011206	delirium	UMLS:C0020625	hyponatremia
UMLS:C0011206	delirium	UMLS:C0558089	verbally abusive behavior
UMLS:C0011206	delirium	UMLS:C0424000	feeling suicidal
UMLS:C0011206	delirium	UMLS:C0241526	unresponsiveness
UMLS:C0011206	delirium	UMLS:C0233481	worry
UMLS:C0011206	delirium	UMLS:C0013144	drowsiness
UMLS:C0011206	delirium	UMLS:C0234450	sleepy
UMLS:C0011206	delirium	UMLS:C0233762	hallucinations auditory
UMLS:C0011206	delirium	UMLS:C0438696	suicidal
UMLS:C0011206	delirium	UMLS:C0015967	fever
UMLS:C0011206	delirium	UMLS:C0011991	diarrhea
UMLS:C0027947	neutropenia	UMLS:C1096646	transaminitis
UMLS:C0027947	neutropenia	UMLS:C0038002	splenomegaly
UMLS:C0027947	neutropenia	UMLS:C0028081	night sweat
UMLS:C0027947	neutropenia	UMLS:C0277797	apyrexial
UMLS:C0027947	neutropenia	UMLS:C0221198	lesion
UMLS:C0027947	neutropenia	UMLS:C1260880	snuffle
UMLS:C0027947	neutropenia	UMLS:C0085593	chill
UMLS:C0027947	neutropenia	UMLS:C0010200	cough
UMLS:C0027947	neutropenia	UMLS:C0746619	monoclonal
UMLS:C0027947	neutropenia	UMLS:C0020598	hypocalcemia result
UMLS:C0027947	neutropenia	UMLS:C0028961	oliguria
UMLS:C0027947	neutropenia	UMLS:C0427629	rhd positive
UMLS:C0027947	neutropenia	UMLS:C0476273	distress respiratory
UMLS:C0020433	hyperbilirubinemia	UMLS:C0010520	cyanosis
UMLS:C0020433	hyperbilirubinemia	UMLS:C0231835	tachypnea
UMLS:C0020433	hyperbilirubinemia	UMLS:C0233070	para 1
UMLS:C0020433	hyperbilirubinemia	UMLS:C0428977	bradycardia
UMLS:C0020433	hyperbilirubinemia	UMLS:C0006157	breech presentation
UMLS:C0020433	hyperbilirubinemia	UMLS:C0332601	cushingoid facies
UMLS:C0020433	hyperbilirubinemia	UMLS:C0878661	cushingoid habitus
UMLS:C0020433	hyperbilirubinemia	UMLS:C0010200	cough
UMLS:C0020433	hyperbilirubinemia	UMLS:C0231528	myalgia
UMLS:C0021400	influenza	UMLS:C0242143	uncoordination
UMLS:C0021400	influenza	UMLS:C0015967	fever
UMLS:C0021400	influenza	UMLS:C0008033	pleuritic pain
UMLS:C0021400	influenza	UMLS:C1260880	snuffle
UMLS:C0021400	influenza	UMLS:C0242429	throat sore
UMLS:C0021400	influenza	UMLS:C0231218	malaise
UMLS:C0021400	influenza	UMLS:C0742985	debilitation
UMLS:C0021400	influenza	UMLS:C0436331	symptom aggravating factors
UMLS:C0021400	influenza	UMLS:C0085593	chill
UMLS:C0021400	influenza	UMLS:C0240962	scleral icterus
UMLS:C0021400	influenza	UMLS:C0277873	nasal flaring
UMLS:C0021400	influenza	UMLS:C0013428	dysuria
UMLS:C0021400	influenza	UMLS:C0542073	lip smacking
UMLS:C0021400	influenza	UMLS:C0018681	headache
UMLS:C0021400	influenza	UMLS:C0037383	sneeze
UMLS:C0021400	influenza	UMLS:C0037384	snore
UMLS:C0021400	influenza	UMLS:C0457097	green sputum
UMLS:C0021400	influenza	UMLS:C0392680	shortness of breath
UMLS:C0021400	influenza	UMLS:C0476273	distress respiratory
UMLS:C0021400	influenza	UMLS:C0312422	blackout
UMLS:C0021400	influenza	UMLS:C0277794	extreme exhaustion
UMLS:C0439857	dependence	UMLS:C0728899	intoxication
UMLS:C0439857	dependence	UMLS:C0040822	tremor
UMLS:C0439857	dependence	UMLS:C0085631	agitation
UMLS:C0439857	dependence	UMLS:C0438696	suicidal
UMLS:C0439857	dependence	UMLS:C0237154	homelessness
UMLS:C0439857	dependence	UMLS:C0242453	prostatism
UMLS:C0439857	dependence	UMLS:C0023380	lethargy
UMLS:C0439857	dependence	UMLS:C0036572	seizure
UMLS:C0439857	dependence	UMLS:C0231530	muscle twitch
UMLS:C0439857	dependence	UMLS:C0848340	stuffy nose
UMLS:C0439857	dependence	UMLS:C0150041	feeling hopeless
UMLS:C0439857	dependence	UMLS:C0581911	heavy legs
UMLS:C0439857	dependence	UMLS:C0034642	rale
UMLS:C0087086	thrombus	UMLS:C0086439	hypokinesia
UMLS:C0087086	thrombus	UMLS:C0003123	anorexia
UMLS:C0087086	thrombus	UMLS:C0235396	hypertonicity
UMLS:C0087086	thrombus	UMLS:C0392680	shortness of breath
UMLS:C0087086	thrombus	UMLS:C0239981	hypoalbuminemia
UMLS:C0087086	thrombus	UMLS:C0033774	pruritus
UMLS:C0087086	thrombus	UMLS:C0234233	sore to touch
UMLS:C0087086	thrombus	UMLS:C0578150	hemodynamically stable
UMLS:C0087086	thrombus	UMLS:C0427055	facial paresis
UMLS:C0087086	thrombus	UMLS:C0042963	vomiting
UMLS:C0087086	thrombus	UMLS:C0241252	stool color yellow
UMLS:C0008325	cholecystitis	UMLS:C0859032	moan
UMLS:C0008325	cholecystitis	UMLS:C0027497	nausea
UMLS:C0008325	cholecystitis	UMLS:C0000737	pain abdominal
UMLS:C0008325	cholecystitis	UMLS:C0277977	Murphy's sign
UMLS:C0008325	cholecystitis	UMLS:C0016204	flatulence
UMLS:C0008325	cholecystitis	UMLS:C0232488	colic abdominal
UMLS:C0008325	cholecystitis	UMLS:C0030193	pain
UMLS:C0008325	cholecystitis	UMLS:C0003962	ascites
UMLS:C0008325	cholecystitis	UMLS:C0011991	diarrhea
UMLS:C0008325	cholecystitis	UMLS:C0151878	qt interval prolonged
UMLS:C0008325	cholecystitis	UMLS:C0425560	cardiovascular finding
UMLS:C0008325	cholecystitis	UMLS:C1320716	cardiovascular event
UMLS:C0008325	cholecystitis	UMLS:C0541992	groggy
UMLS:C0008325	cholecystitis	UMLS:C0232201	sinus rhythm
UMLS:C0008325	cholecystitis	UMLS:C0425449	gasping for breath
UMLS:C0008325	cholecystitis	UMLS:C0009806	constipation
UMLS:C0008325	cholecystitis	UMLS:C0474505	feces in rectum
UMLS:C0008325	cholecystitis	UMLS:C0702118	abnormally hard consistency
UMLS:C0019291	hernia hiatal	UMLS:C0000737	pain abdominal
UMLS:C0019291	hernia hiatal	UMLS:C0231230	fatigability
UMLS:C0019291	hernia hiatal	UMLS:C0240805	prodrome
UMLS:C0019291	hernia hiatal	UMLS:C0042963	vomiting
UMLS:C0019291	hernia hiatal	UMLS:C0027497	nausea
UMLS:C0019291	hernia hiatal	UMLS:C0231528	myalgia
UMLS:C0019291	hernia hiatal	UMLS:C0020625	hyponatremia
UMLS:C0019291	hernia hiatal	UMLS:C0234233	sore to touch
UMLS:C0019291	hernia hiatal	UMLS:C0858924	general discomfort
UMLS:C0019291	hernia hiatal	UMLS:C0231807	dyspnea on exertion
UMLS:C0019291	hernia hiatal	UMLS:C0232766	asterixis
UMLS:C0019291	hernia hiatal	UMLS:C0744492	guaiac positive
UMLS:C0019291	hernia hiatal	UMLS:C0239832	numbness of hand
UMLS:C0019291	hernia hiatal	UMLS:C0018681	headache
UMLS:C0019291	hernia hiatal	UMLS:C0085636	photophobia
UMLS:C0149931	migraine disorders	UMLS:C0002416	ambidexterity
UMLS:C0149931	migraine disorders	UMLS:C0042963	vomiting
UMLS:C0149931	migraine disorders	UMLS:C0012833	dizziness
UMLS:C0149931	migraine disorders	UMLS:C0028643	numbness
UMLS:C0149931	migraine disorders	UMLS:C0027497	nausea
UMLS:C0149931	migraine disorders	UMLS:C0015967	fever
UMLS:C0149931	migraine disorders	UMLS:C0038002	splenomegaly
UMLS:C0030312	pancytopenia	UMLS:C0020639	hypoproteinemia
UMLS:C0030312	pancytopenia	UMLS:C0015672	fatigue
UMLS:C0030312	pancytopenia	UMLS:C0019080	haemorrhage
UMLS:C0030312	pancytopenia	UMLS:C0231230	fatigability
UMLS:C0030312	pancytopenia	UMLS:C0332601	cushingoid facies
UMLS:C0030312	pancytopenia	UMLS:C0878661	cushingoid habitus
UMLS:C0030312	pancytopenia	UMLS:C0241252	stool color yellow
UMLS:C0030312	pancytopenia	UMLS:C0232488	colic abdominal
UMLS:C0008350	cholelithiasis	UMLS:C0042963	vomiting
UMLS:C0242216	biliary calculus	UMLS:C0042963	vomiting
UMLS:C0008350	cholelithiasis	UMLS:C0027497	nausea
UMLS:C0242216	biliary calculus	UMLS:C0027497	nausea
UMLS:C0008350	cholelithiasis	UMLS:C0000737	pain abdominal
UMLS:C0242216	biliary calculus	UMLS:C0000737	pain abdominal
UMLS:C0008350	cholelithiasis	UMLS:C0030193	pain
UMLS:C0242216	biliary calculus	UMLS:C0030193	pain
UMLS:C0008350	cholelithiasis	UMLS:C0332601	cushingoid facies
UMLS:C0008350	cholelithiasis	UMLS:C0878661	cushingoid habitus
UMLS:C0242216	biliary calculus	UMLS:C0332601	cushingoid facies
UMLS:C0242216	biliary calculus	UMLS:C0878661	cushingoid habitus
UMLS:C0008350	cholelithiasis	UMLS:C0003962	ascites
UMLS:C0242216	biliary calculus	UMLS:C0003962	ascites
UMLS:C0008350	cholelithiasis	UMLS:C0205400	thicken
UMLS:C0242216	biliary calculus	UMLS:C0205400	thicken
UMLS:C0008350	cholelithiasis	UMLS:C0234233	sore to touch
UMLS:C0242216	biliary calculus	UMLS:C0234233	sore to touch
UMLS:C0008350	cholelithiasis	UMLS:C0011991	diarrhea
UMLS:C0242216	biliary calculus	UMLS:C0011991	diarrhea
UMLS:C0008350	cholelithiasis	UMLS:C0277797	apyrexial
UMLS:C0242216	biliary calculus	UMLS:C0277797	apyrexial
UMLS:C0008350	cholelithiasis	UMLS:C0030252	palpitation
UMLS:C0242216	biliary calculus	UMLS:C0030252	palpitation
UMLS:C0039239	tachycardia sinus	UMLS:C0238705	left atrial hypertrophy
UMLS:C0039239	tachycardia sinus	UMLS:C0038990	sweat
UMLS:C0039239	tachycardia sinus	UMLS:C0700590	sweating increased
UMLS:C0039239	tachycardia sinus	UMLS:C0556346	alcohol binge episode
UMLS:C0039239	tachycardia sinus	UMLS:C0438716	pressure chest
UMLS:C0039239	tachycardia sinus	UMLS:C0241158	scar tissue
UMLS:C0039239	tachycardia sinus	UMLS:C0425560	cardiovascular finding
UMLS:C0039239	tachycardia sinus	UMLS:C1320716	cardiovascular event
UMLS:C0039239	tachycardia sinus	UMLS:C0149746	orthostasis
UMLS:C0039239	tachycardia sinus	UMLS:C0392680	shortness of breath
UMLS:C0039239	tachycardia sinus	UMLS:C0520888	t wave inverted
UMLS:C0039239	tachycardia sinus	UMLS:C0042963	vomiting
UMLS:C0039239	tachycardia sinus	UMLS:C0000737	pain abdominal
UMLS:C1258215	ileus	UMLS:C0549483	abscess bacterial
UMLS:C1258215	ileus	UMLS:C0000727	abdomen acute
